date,high,low,open,close,volume,quoteVolume,weightedAverage
1566535200,10165.68985185,10163.45528292,10164.20800626,10165.58985187,10706.83013759,1.053458,10163.50925959
1566535500,10181.18461607,10165.58985186,10165.58985187,10181.18461607,3268.56478031,0.32138833,10170.14146194
1566535800,10171.74742457,10159.58248904,10164.92570775,10159.58248904,167.1349435,0.01644299,10164.51043907
1566536100,10167.4464931,10161.29749177,10161.29749177,10161.4060157,707.48793327,0.06962514,10161.3861498
1566536400,10166.59999999,10144.17892402,10161.4060157,10144.17892402,477.80769552,0.04706242,10152.63761456
1566536700,10149.49122001,10141.4641601,10141.4641601,10149.49122001,2484.97426102,0.2448914,10147.2500097
1566537000,10159.99999999,10147.6010328,10149.49122001,10147.6010328,3251.49558079,0.320207,10154.35509153
1566537300,10146.59002995,10146.59002995,10146.59002995,10146.59002995,34.48805657,0.00339898,10146.59002995
1566537600,10146.59002995,10143.54162673,10146.59002995,10143.54162673,967.32269264,0.09536255,10143.63282702
1566537900,10147,10145.33285213,10145.33285213,10147,1256.5102671,0.12384981,10145.43556506
1566538200,10147,10143.86863975,10147,10143.86863975,3168.73865638,0.31234094,10145.12748917
1566538500,10137.62998748,10127.23978961,10137.62998748,10129.91270515,21834.54195442,2.15597335,10127.46375293
1566538800,10128.65564047,10117.22862337,10128.65564047,10122.01054482,24329.29905025,2.40374374,10121.41961948
1566539100,10124.80231358,10118.12108074,10123.36687237,10124.80231358,1904.66221979,0.18817303,10121.86613454
1566539400,10136.76999981,10135.59999999,10135.59999999,10136.36255248,1529.76533178,0.15091857,10136.36248864
1566539700,10134.83511175,10131.10722841,10134.83511175,10133.35856264,2704.83974255,0.26695016,10132.37730425
1566540000,10132,10120.26481424,10132,10120.57268439,133.29032364,0.0131594,10128.90585007
1566540300,10119.18969387,10114.4607771,10119.18969387,10115.64274763,1199.59700303,0.1185729,10116.95761032
1566540600,10114.4607771,10100.7298,10114.4607771,10109.84011539,3680.84421967,0.36398309,10112.67918977
1566540900,10112.59999998,10097.95918367,10112.59999998,10103.94424549,3112.39807987,0.30796485,10106.34194089
1566541200,10109.21482489,10103.07603802,10103.07603802,10109.21482489,3549.66994463,0.35129219,10104.60820273
1566541500,10138.99999999,10110.68646418,10110.68646418,10138.99999999,3649.70599745,0.36028117,10130.16027859
1566541800,10143.20442149,10140.5937144,10143.20442149,10141.8169847,392.25935085,0.0386772,10141.87559737
1566542100,10200,10143.20442149,10143.20442149,10188.40000001,23696.30030568,2.32452575,10194.03648494
1566542400,10216.05979505,10188.40000001,10188.40000001,10208.40985094,30554.25285687,2.99340627,10207.18542721
1566542700,10206.40985051,10195.53192156,10195.53192156,10204.60984989,451.43770045,0.04423244,10206.03205384
1566543000,10196.78999992,10190.84293044,10196.78999992,10190.84293044,1.89305199,0.00018576,10190.84837295
1566543300,10201.4023058,10197.08444249,10198.15605587,10201.4023058,11062.77400696,1.08459118,10199.94834087
1566543600,10204.60984989,10198.00265142,10198.00265142,10204.60984989,557.58308811,0.05464981,10202.83671834
1566543900,10219.35160678,10208.40985094,10208.40985094,10218,1112.9519041,0.1089208,10217.99237708
1566544200,10217.09982742,10198.56522163,10217.09982742,10198.67500325,4736.92478823,0.46398011,10209.32726671
1566544500,10198.40893333,10164.528423,10198.40893333,10176.52663652,1693.18073895,0.16641702,10174.32435066
1566544800,10176.52663652,10176.52663652,10176.52663652,10176.52663652,0,0,10176.52663652
1566545100,10176.60089159,10176.52476935,10176.52476935,10176.60089159,1017.65869309,0.1,10176.58693097
1566545400,10179.39999593,10179.09999466,10179.39999593,10179.09999466,66.16506611,0.00650009,10179.09999881
1566545700,10203.03999901,10197.64613932,10197.64613932,10200.13999999,589.95154274,0.05784328,10199.13709498
1566546000,10197.27465847,10191.37084863,10197.27465847,10192.32158337,1068.43057935,0.10483542,10191.50378138
1566546300,10195.78999727,10183.46679892,10194,10183.46679892,557.69433912,0.05470931,10193.77395053
1566546600,10197.27465801,10184.29462258,10184.29462258,10196.91,1333.84101801,0.13085149,10193.54856421
1566546900,10200,10196.11203162,10196.11203162,10200,1264.02625946,0.12396765,10196.42027148
1566547200,10203.21795775,10193.23564604,10203.21795775,10196.09999993,786.58799396,0.07715299,10195.17187822
1566547500,10201.75175087,10195.44861418,10195.4681723,10201.75175087,5163.38598791,0.50643952,10195.46418477
1566547800,10189.54986843,10188,10189.54986843,10188,1970.96217344,0.19345464,10188.23933842
1566548100,10182.55358967,10175.30025902,10182.55358967,10178.88679499,104.20417678,0.01023365,10182.50348463
1566548400,10172.74897561,10170,10172.74897561,10170,3563.07450232,0.35031094,10171.17679032
1566548700,10170.46999201,10170,10170.09676492,10170,2654.16782268,0.26097619,10170.1531572
1566549000,10176.65528186,10170,10170,10176.65528186,11463.29253067,1.12710291,10170.58196635
1566549300,10188,10173.60295017,10173.60295017,10188,6731.35886821,0.66102258,10183.25102936
1566549600,10187,10171.43043998,10185.00000028,10171.43043998,6546.61106978,0.64268673,10186.31747661
1566549900,10170,10164.41590924,10170,10164.41590924,13810.74442684,1.35864623,10165.07765
1566550200,10183.4,10164,10164,10183.4,15332.47914565,1.50678153,10175.64845359
1566550500,10183.4,10162.00913681,10183.4,10162.00913681,42645.94825722,4.18782558,10183.31528917
1566550800,10171.09999988,10160.31871903,10162.6,10160.31871903,3460.40997432,0.34032025,10168.09894305
1566551100,10164.61868902,10161.63552802,10164.09881305,10161.63552802,6956.37453243,0.68440827,10164.07141373
1566551400,10163,10146.4,10161.63552802,10147,45416.2678495,4.47109156,10157.75839971
1566551700,10156.69999997,10156.59999996,10156.69999997,10156.59999996,407.94678441,0.04016529,10156.69958844
1566552000,10176.23551999,10163.7,10163.7,10176.23551999,35.09469314,0.00345292,10163.77244388
1566552300,10176.23551892,10169.42943328,10169.42943328,10174.42943315,12094.3590422,1.18849525,10176.19468163
1566552600,10174.42943315,10174.42943315,10174.42943315,10174.42943315,0,0,10174.42943315
1566552900,10165.5,10158.4440042,10161.682092,10158.4440042,81.58355446,0.00802847,10161.78106916
1566553200,10164.24369097,10156.00000002,10164.24369097,10156.00000002,2790.91790047,0.27459807,10163.64718248
1566553500,10156.30379504,10145.48977539,10155.99999999,10145.48977539,22119.69456317,2.17993207,10146.9650672
1566553800,10144,10141.96768687,10144,10144,52195.92422418,5.14609287,10142.82593469
1566554100,10137.90630538,10110,10137.90630538,10114.944,6059.65598416,0.59814593,10130.7317834
1566554400,10114.35532,10067.87234691,10114.35532,10097.95918366,64485.50723463,6.39231517,10087.9736871
1566554700,10114.944,10086.20879342,10097.95918367,10086.20879342,17845.94499088,1.76745941,10096.94756774
1566555000,10107.66053009,10086.98995131,10086.98995131,10107.66053005,1546.66750162,0.15327043,10091.1017319
1566555300,10129.2059737,10106.69515534,10106.69515534,10128.53130933,4702.48580536,0.46465863,10120.30230745
1566555600,10140.83359978,10124.54999999,10124.54999999,10136.17013196,74099.55116236,7.31311685,10132.41722814
1566555900,10120.92362645,10119.34434143,10120.92362645,10119.34434143,4.06407097,0.00040158,10120.2026485
1566556200,10111.89999977,10094.16999999,10111.89999977,10094.16999999,17535.39214275,1.73614061,10100.21425784
1566556500,10099.83808991,10090.10000002,10094.16999999,10099.83808991,27526.37129097,2.72627965,10096.67929369
1566556800,10120.12948453,10116.69526171,10120.12948449,10119.96590295,89.77165633,0.00887274,10117.69265556
1566557100,10117.55277277,10109.81418983,10117.55277277,10109.81418983,924.8732741,0.09141285,10117.54117837
1566557400,10107.16936319,10107.16936319,10107.16936319,10107.16936319,1.34304066,0.00013288,10107.16936319
1566557700,10119.21482533,10106.20068553,10110.46561272,10115.8468238,14.83924623,0.0014671,10114.67945761
1566558000,10105.72441303,10100.15824949,10105.72441303,10104.21942276,7829.87956586,0.77479766,10105.70884515
1566558300,10105.34368608,10101.5,10101.5,10105.34368608,10228.90202533,1.01226372,10104.97741174
1566558600,10103.13999999,10100,10100.66999999,10100,15118.84518083,1.49683182,10100.5637232
1566558900,10094.7253655,10083.39458559,10094.7253655,10083.39458559,15632.09928449,1.54925248,10090.09150303
1566559200,10115.14467998,10089.44008243,10089.44008243,10115.14467998,6536.01233374,0.64668415,10106.96231498
1566559500,10120.12948453,10120.12948453,10120.12948453,10120.12948453,1053.46894567,0.10409639,10120.12948453
1566559800,10130,10123.30100396,10124.00888821,10130,10557.92285409,1.0426798,10125.75754713
1566560100,10133.02716058,10127.97100438,10130,10127.97100438,1476.34063076,0.1457392,10130.01739248
1566560400,10128,10125.57576003,10125.57576003,10128,102.2685576,0.0101,10125.5997624
1566560700,10128,10115.77468,10115.77468,10128,37534.38481088,3.70673433,10125.99810758
1566561000,10135.63376672,10128,10128,10134.02663753,300.44190217,0.02964223,10135.60390598
1566561300,10132.22663701,10113.2372281,10132.22663701,10116.13291026,351.12663588,0.03466012,10130.56607672
1566561600,10115.13745621,10099.38615572,10108.54662824,10108.62297011,2506.12695268,0.24803059,10104.10430698
1566561900,10122.92314041,10120,10120,10122.92314041,3233.06634184,0.31942597,10121.48868749
1566562200,10132,10127.97720519,10127.97720519,10128.09720533,429.20436558,0.04236872,10130.21789623
1566562500,10144,10128.75000032,10128.75000032,10144,307.84975617,0.03038355,10132.11939268
1566562800,10158.24192273,10141.2805707,10141.2805707,10158.24192273,5810.35211244,0.57269536,10145.62456458
1566563100,10158,10157.58540029,10158,10157.58540029,310.41717605,0.03055891,10157.99241714
1566563400,10160,10146.51090317,10146.51090317,10160,1691.44625925,0.16655296,10155.60611627
1566563700,10177.23875521,10161.16468001,10161.16468001,10177.23875521,1480.73440257,0.14554427,10173.77326208
1566564000,10187.97552691,10169.29030422,10169.29030422,10187,23337.85188048,2.2918459,10182.9934903
1566564300,10187.98552691,10177.37046976,10187,10177.37046976,4557.20907093,0.44734113,10187.32409186
1566564600,10163.49924774,10163.49924774,10163.49924774,10163.49924774,2.07203259,0.00020387,10163.49924774
1566564900,10199.99936654,10173.20388465,10174.12154566,10199.99936654,24381.03378697,2.39270344,10189.74327506
1566565200,10197.79999992,10176.68552568,10197.79999992,10178.99999977,20222.61985376,1.98508633,10187.27475382
1566565500,10177.19999942,10171.1336418,10171.1336418,10175,937.15770654,0.09208993,10176.54923337
1566565800,10177.20509118,10171.13364192,10177.20509118,10171.13364192,11814.08787051,1.16145886,10171.76611017
1566566100,10171.69999998,10157.12300837,10171.69999998,10157.12300837,2134.49795402,0.20986069,10171.02323462
1566566400,10171.58999925,10159.8249278,10166.07999988,10164,165.70040218,0.01629602,10168.15162114
1566566700,10169.99999997,10166.23175928,10166.63474975,10169.99999997,34.20346722,0.00336348,10169.07108804
1566567000,10207.010599,10177.89999954,10177.89999954,10201,26911.1086525,2.63900088,10197.46103779
1566567300,10366,10193.16684953,10201,10340.7,452651.44457799,43.98920166,10290.05818465
1566567600,10400,10339.02683746,10339.02683746,10359.30635272,125582.65888769,12.10848702,10371.45753059
1566567900,10384.89172999,10353.21336643,10354.82432002,10360.41335227,60992.8287182,5.88550879,10363.22107305
1566568200,10364.43990003,10349.78942999,10358.09729793,10349.79943005,5526.69169897,0.53381219,10353.25120426
1566568500,10349.79943005,10336.4072,10349.78942999,10339.55076172,14643.97201948,1.41509613,10348.39380098
1566568800,10368.09729795,10340.7,10340.7,10368.09728001,47065.00319125,4.54368487,10358.33349755
1566569100,10376.39623,10368.09729795,10368.09729795,10371.00000001,10742.29402911,1.03578813,10371.13065692
1566569400,10371,10356.94117,10371,10359.99998003,12350.57325464,1.19195376,10361.62112081
1566569700,10378.09729795,10359.99998003,10359.99998003,10378.09729795,8753.35330201,0.84384683,10373.15421569
1566570000,10391.44193977,10376.4437946,10378.09728001,10382.24458001,28389.63286446,2.73383162,10384.55794306
1566570300,10385,10381,10382.69929104,10384.9,26192.04182728,2.52264415,10382.77310229
1566570600,10384.59999991,10370.05450996,10380.00000001,10370.05450996,14148.7112044,1.36308317,10379.93243244
1566570900,10366.81715056,10356.33848134,10364.32984759,10366.81715056,35045.19040211,3.38263221,10360.33131196
1566571200,10367,10355.84906993,10366.53872635,10363.60769516,19707.77596704,1.90255254,10358.59749084
1566571500,10385,10363.60769516,10363.60769516,10385,15948.95908413,1.53809592,10369.28768664
1566571800,10390,10380.00585606,10385,10380.00585606,17522.08959879,1.68752383,10383.31387521
1566572100,10403.67350011,10383.78077231,10386.46470026,10400,334566.85085592,32.16000392,10403.1968307
1566572400,10403.67350011,10389.24904714,10390.39481467,10399.81171362,16922.38550715,1.62707713,10400.4814493
1566572700,10403.67350011,10384.52842726,10399.805,10384.52842726,13147.52847837,1.26460576,10396.54325026
1566573000,10408.74697661,10352.74847428,10389.29999979,10352.74847428,704878.64455962,67.9641909,10371.32400497
1566573300,10420.50844618,10350.64001357,10352.74847428,10412.61291652,98711.84684729,9.51674985,10372.43264803
1566573600,10410.21291589,10392.04092811,10392.04092811,10400,2617.06222628,0.25140515,10409.73992092
1566573900,10400,10378.85878009,10400,10378.8587806,6934.13519791,0.66724693,10392.15751493
1566574200,10386.75207999,10378.85878083,10378.85878087,10386.75207971,40843.87191671,3.93261533,10385.93111437
1566574500,10386.7520603,10365.97855613,10386.7520603,10365.97855613,9524.36617856,0.91827428,10372.02760221
1566574800,10379.56389363,10366.96524011,10371.66118102,10377.56389313,2032.61140303,0.19602698,10369.03901204
1566575100,10376.34389215,10357.21222666,10376.34389215,10357.21222673,2858.97259189,0.27572881,10368.7844295
1566575400,10381.88011339,10368.75118016,10368.99999999,10380.78561542,10352.08977125,0.99771532,10375.7951429
1566575700,10386.75208,10379.58561526,10379.58561526,10386.75208,11692.18532356,1.12643962,10379.77102009
1566576000,10400,10380.75946015,10386.75207001,10380.75946015,32516.35967522,3.13142771,10383.87684039
1566576300,10380.75946015,10372.4000003,10380.75946015,10373.7594602,10354.89965845,0.9975997,10379.81432678
1566576600,10373.7594602,10360.95400008,10373.7594602,10361.3177931,25819.44118839,2.49166384,10362.32928932
1566576900,10393.71758879,10373.7594602,10373.7594602,10376.93886159,8003.44742204,0.77135204,10375.86861382
1566577200,10399.99999986,10377.9,10377.90000001,10384.07000008,4050.22471939,0.39006566,10383.4434423
1566577500,10399.81563006,10391.13136166,10398.9999997,10391.13136166,2251.61041666,0.21658165,10396.12735733
1566577800,10396,10391.23136166,10391.23136166,10391.84222437,1198.63368872,0.11530932,10394.94195895
1566578100,10400,10396,10396,10400,9254.90022528,0.89006694,10397.9822296
1566578400,10400,10400,10400,10400,6912.446944,0.66465836,10400
1566578700,10399.51650215,10389.81408592,10399.51650215,10389.83408618,15215.3123046,1.46363334,10395.5764663
1566579000,10389.83408599,10385.2428876,10389.83408599,10385.25288804,5493.51509675,0.52896783,10385.34819169
1566579300,10385.25288853,10378.27468088,10385.25288853,10378.27468088,408.84282971,0.03938991,10379.37963581
1566579600,10383.49999998,10368.14930571,10383.49999998,10368.14930574,17115.47184974,1.65055752,10369.50947928
1566579900,10385.25288853,10370.18626517,10378.16509314,10385.25288853,276.4816538,0.02663089,10381.990756
1566580200,10388.49999987,10381.31163383,10381.31163383,10388.49999985,2878.74358382,0.27715637,10386.71268434
1566580500,10383.51000002,10377.29963489,10383.51000002,10377.29963489,10179.74087285,0.98074729,10379.57583635
1566580800,10388.49999987,10382.05339224,10388.49999984,10386.63936672,5433.11645849,0.52303818,10387.60967411
1566581100,10385.24288822,10373.61000012,10385.24288822,10373.63000034,460.11855126,0.04432405,10380.78765963
1566581400,10388.49999987,10380.84288778,10380.84288778,10388.49999987,5500.46110307,0.52960029,10386.06135029
1566581700,10399.8999999,10388.49999987,10388.49999987,10399.8999999,8505.96471165,0.81867981,10389.85523737
1566582000,10400.16684955,10399.86684955,10399.86684955,10400.16684944,3577.24161281,0.34396268,10400.08646522
1566582300,10405.20151499,10400.16684955,10400.16684955,10401.09999979,2919.13271021,0.28061946,10402.46000836
1566582600,10400.59999998,10400.59999998,10400.59999998,10400.59999998,351.89442042,0.03383405,10400.59999998
1566582900,10394.29999987,10394.29999987,10394.29999987,10394.29999987,19.11407826,0.0018389,10394.29999987
1566583200,10389.01558581,10389.0155858,10389.01558581,10389.0155858,518.97849464,0.04995454,10389.0155858
1566583500,10401.59668687,10391.99999999,10391.99999999,10401.59668687,54.91427322,0.00528162,10397.24047327
1566583800,10390.59999985,10379.64570911,10379.64570911,10389.99999994,3349.55444802,0.32270351,10379.66537153
1566584100,10387.39999999,10387.39999999,10387.39999999,10387.39999999,1558.10999999,0.15,10387.39999999
1566584400,10380.27498184,10379.02864028,10379.02864028,10380.27498184,134.38143216,0.01294609,10380.07863134
1566584700,10384.98498173,10380.11498162,10380.29498259,10384.98498171,588.07000882,0.05663495,10383.51775402
1566585000,10388.91808235,10375.35318784,10379.04113285,10388.91808235,21723.35743467,2.09326662,10377.73078074
1566585300,10388.91808233,10377.01430751,10388.91808233,10377.01430751,1091.58201486,0.10507566,10388.53350877
1566585600,10392.09999999,10375.53300228,10375.53300228,10392.09999999,1844.7874834,0.17766432,10383.55637983
1566585900,10393.99999999,10392.69179219,10393.99999999,10392.69179219,104.15450515,0.01002064,10393.99730541
1566586200,10388.64090585,10381.06028504,10388.39179152,10386.51300873,2453.39615067,0.23629975,10382.55923111
1566586500,10398.99999999,10385.50931423,10385.50931423,10398.99999999,3554.0654993,0.34183919,10396.89305168
1566586800,10398.99999999,10398.99999999,10398.99999999,10398.99999999,0,0,10398.99999999
1566587100,10441.70679653,10389.32999992,10399,10389.32999992,29397.20666076,2.81912346,10427.78263452
1566587400,10396.10999993,10384.10692243,10387.72999956,10384.10692243,1263.03839747,0.1215894,10387.73443634
1566587700,10391.82747375,10389.53999986,10389.73999994,10391.82747375,733.24633122,0.07057409,10389.73837594
1566588000,10397.89999844,10397.89999844,10397.89999844,10397.89999844,1103.84480707,0.10616036,10397.89999844
1566588300,10389.19999988,10384.00000002,10387.9467828,10384.00000002,24595.84017025,2.36779706,10387.64706053
1566588600,10384.0999993,10384,10384,10384.0999993,2021.15495792,0.19464127,10384.00005265
1566588900,10384.00000001,10384,10384.00000001,10384,19867.87355168,1.91331602,10384
1566589200,10380,10380,10380,10380,1677.201957,0.16158015,10380
1566589500,10379.59999993,10365,10377.1818042,10379.59999993,18009.60136986,1.7366846,10370.10483645
1566589800,10385,10377.18180407,10377.18180407,10385,7846.58707512,0.75605831,10378.28295958
1566590100,10390.0451,10385,10385,10390.0451,296.49380135,0.02853675,10389.89378093
1566590400,10406.70464999,10386.51600843,10399.79999995,10404.07,14313.15474922,1.37617586,10400.67273758
1566590700,10404.9,10391.0000011,10391.0000011,10404.9,1942.24358054,0.18685098,10394.61275793
1566591000,10410.49999978,10400.50537781,10406.70465,10400.50537781,1061.43377628,0.1019629,10409.99987526
1566591300,10404.39999999,10398.21589807,10400.50538089,10404.0999999,18610.72740971,1.7887372,10404.39445756
1566591600,10395.2,10390.00000328,10390.00000328,10395.1,5179.73267858,0.49828836,10395.05052574
1566591900,10396.69999999,10390.00000347,10390.00000347,10396.69999999,5364.46561665,0.51629185,10390.37439124
1566592200,10390.00000328,10365,10390.00000328,10365,8050.03945685,0.77565272,10378.40679118
1566592500,10370,10260.55556428,10370,10294.80110054,245683.16200071,23.82396032,10312.44002679
1566592800,10320,10293.36081826,10304.08071359,10320,21419.93751621,2.07812332,10307.34668634
1566593100,10330,10317.51000001,10320,10317.60000003,22876.05129247,2.21643321,10321.11014636
1566593400,10317.60000003,10302.48674569,10317.60000003,10302.48674569,17415.1110961,1.68813089,10316.20900918
1566593700,10322.72000006,10297.20000001,10302.4867457,10322.13826091,10699.15573069,1.03796902,10307.77944672
1566594000,10421.53558199,10322.72000006,10322.72000006,10384.18999999,98545.00549293,9.50157517,10371.43881196
1566594300,10393.95149,10383.9816183,10384.18999999,10383.9816183,33127.40163815,3.18808109,10391.0160071
1566594600,10391.62999853,10358.60116242,10383.9816183,10358.60116242,15079.11828295,1.45296894,10378.14220788
1566594900,10379.27315979,10369.99999,10370,10370.22821375,13713.83882217,1.32223827,10371.68499303
1566595200,10370.06203001,10369.71417071,10370.06203001,10369.71417071,5184.9645915,0.5,10369.929183
1566595500,10363.10000001,10363.10000001,10363.10000001,10363.10000001,249.0978347,0.024037,10363.10000001
1566595800,10372.2,10364.20000001,10364.20000001,10372.2,4816.27238604,0.46435302,10372.00616471
1566596100,10390.12039972,10374.21999903,10374.21999903,10390.12039972,7079.84144997,0.68179811,10384.07315323
1566596400,10394.99999998,10380.31252271,10380.60252269,10394.99999998,2222.16961286,0.21385303,10391.10651301
1566596700,10394.99999999,10386.11000117,10394.99999999,10386.11000117,10493.32012221,1.00955086,10394.0480247
1566597000,10389.76437084,10373.26214377,10373.26214377,10388.03312056,1914.09121971,0.18430948,10385.20221378
1566597300,10392.59999996,10388.03312056,10392.59999996,10388.03312056,426.79900871,0.04108551,10388.0664672
1566597600,10395,10388.0331206,10388.0331206,10394.59398505,10444.76484268,1.0048049,10394.81877793
1566597900,10395,10394.96483363,10395,10395,24975.93905369,2.40268774,10394.99999849
1566598200,10435.16602455,10395,10395,10422.69476401,28930.12211332,2.77541277,10423.71874412
1566598500,10418.58999996,10402.00000001,10415.83989486,10417.63999987,2930.40668787,0.2813643,10414.99112671
1566598800,10422.79999998,10410.56988822,10422.79999998,10417.5670468,553.98146578,0.05316805,10419.44298847
1566599100,10417.5670468,10417.5670468,10417.5670468,10417.5670468,0,0,10417.5670468
1566599400,10417.79999911,10390.56988852,10417.79999911,10390.56988852,999.97418885,0.09619995,10394.74749052
1566599700,10390,10350.43305957,10390,10363.34433788,43921.99254235,4.23490129,10371.43242182
1566600000,10370,10359.7,10370,10359.7,7304.85298889,0.70490719,10362.85782372
1566600300,10362.23503031,10351.73934419,10359.60000001,10351.73934419,151835.50486481,14.66382602,10354.42623621
1566600600,10351.73934421,10351.73934414,10351.73934414,10351.73934421,104411.46685468,10.08636939,10351.7393442
1566600900,10355.87201377,10351.7393442,10351.7393442,10355.87201377,4491.25871314,0.43376464,10354.13747221
1566601200,10362.81058408,10356.18245965,10356.18245965,10362.81058408,766.67097376,0.07399086,10361.69837412
1566601500,10367.22105358,10348.07209007,10361.60426613,10348.07209007,2479.70662153,0.23941907,10357.18091102
1566601800,10386.21285877,10351.4323485,10351.74004877,10386.21285877,6869.92714805,0.66192134,10378.76667951
1566602100,10386.11000164,10359.9240602,10386.11000164,10359.9240602,921.91757222,0.08889393,10370.98452311
1566602400,10383.2591332,10359.29718711,10359.29718711,10383.2591332,11973.39805668,1.15505153,10366.11592271
1566602700,10383.2591332,10383.2591332,10383.2591332,10383.2591332,0,0,10383.2591332
1566603000,10375.2359567,10375.22595659,10375.22595659,10375.2359567,207.79885556,0.02002835,10375.23588123
1566603300,10375.23595693,10375.23595693,10375.23595693,10375.23595693,26.99864651,0.00260222,10375.23595693
1566603600,10389.72584864,10389.72584864,10389.72584864,10389.72584864,0.14659903,1.411e-05,10389.72584864
1566603900,10399.50520059,10389.72584867,10389.72584867,10399.50520059,269.69710784,0.02593514,10398.9069596
1566604200,10397.99418207,10376.1,10392.30519921,10382.92664,36691.22985077,3.53545942,10378.06561806
1566604500,10383.75091678,10383.75091678,10383.75091678,10383.75091678,1.39754903,0.00013459,10383.75091678
1566604800,10400,10383.91091681,10389.9,10399.99999999,12353.5398122,1.18869739,10392.50183951
1566605100,10400,10385.99999996,10386.00999996,10400,4672.7230602,0.44949933,10395.39493908
1566605400,10400,10395.79999968,10400,10395.79999968,1575.29796572,0.15147295,10399.86324769
1566605700,10386.15000003,10386.13000004,10386.15000003,10386.13000005,267.26799529,0.02573314,10386.14002401
1566606000,10386.06000002,10370.56162548,10386.06000002,10379.19507467,257.87761944,0.02484583,10379.11067743
1566606300,10373.81314835,10366,10373.81314835,10366,5432.39089559,0.52366422,10373.80574826
1566606600,10378.15999985,10373.82314835,10373.82314835,10378.15999985,927.83937941,0.0894035,10378.11024637
1566606900,10369,10367.13296949,10369,10367.13296949,4421.88169977,0.4265225,10367.28824334
1566607200,10367.13,10367.13,10367.13,10367.13,10.87511937,0.001049,10367.13
1566607500,10379.25999899,10366.84738215,10379.25999899,10375.3899998,884.12655929,0.08520332,10376.6679431
1566607800,10376.76236122,10375.92999991,10376.76236122,10375.92999992,672.23109422,0.06478755,10375.93016281
1566608100,10395.10999986,10370.78467215,10370.78467215,10395.10999986,62721.28553381,6.03411949,10394.43876405
1566608400,10395.10999986,10395.10999986,10395.10999986,10395.10999986,0,0,10395.10999986
1566608700,10382.52727218,10382.27726985,10382.27726985,10382.52727218,221.27054615,0.02131233,10382.27852887
1566609000,10382.81727493,10382.69727299,10382.69727299,10382.81727493,143.808474,0.01385072,10382.74356875
1566609300,10382.88359115,10381.5195727,10382.80343519,10381.5195727,12680.93987611,1.22148607,10381.56732816
1566609600,10381.5195727,10365.31385662,10381.5195727,10365.31385662,1393.6656919,0.13428759,10378.21657168
1566609900,10369.19999995,10360.1192908,10365.31385662,10360.1192908,1885.65216962,0.18189116,10366.92585626
1566610200,10359.29718691,10359.29718691,10359.29718691,10359.29718691,12463.42521347,1.20311494,10359.29718691
1566610500,10359.29718691,10359.2971869,10359.29718691,10359.29718691,18641.44423617,1.79948928,10359.2971869
1566610800,10359.29718691,10359.29718691,10359.29718691,10359.29718691,0,0,10359.29718691
1566611100,10377.68,10359.29718691,10359.29718691,10377.68,322.09183373,0.03106243,10369.17696843
1566611400,10369.00000001,10369.00000001,10369.00000001,10369.00000001,764.99132813,0.07377677,10369.00000001
1566611700,10369.00000001,10369.00000001,10369.00000001,10369.00000001,0,0,10369.00000001
1566612000,10369.00000022,10369,10369,10369,0.49750462,4.798e-05,10369.00000003
1566612300,10369,10369,10369,10369,149.93760642,0.01446018,10369
1566612600,10369.00000001,10356.10911504,10369,10356.10911504,262.71353853,0.02534352,10366.10299342
1566612900,10363.85065094,10340.2471835,10363.85065094,10340.2471835,67.50747838,0.006523,10349.14585151
1566613200,10343.25281616,10331.76426859,10343.25281616,10331.76426859,2314.63659332,0.22385474,10339.90432066
1566613500,10333.00000005,10333.00000005,10333.00000005,10333.00000005,370.16443216,0.03582352,10333.00000005
1566613800,10356.58000002,10340.67790589,10340.67790589,10356.58000002,709.42380267,0.06850051,10356.4747572
1566614100,10359.29999991,10356.58000012,10356.58000047,10359.29999991,529.22258971,0.05110013,10356.58010498
1566614400,10359,10341.28767687,10356.58000019,10341.28767687,190.34825443,0.01837774,10357.54420507
1566614700,10341.28767769,10341.28767769,10341.28767769,10341.28767769,126.46857082,0.01222948,10341.28767769
1566615000,10344.24607977,10319.71948641,10341.28767687,10319.71948641,18922.04201061,1.83282252,10323.99035047
1566615300,10325.00000001,10319.71948641,10325.00000001,10322.31354022,19353.52299115,1.87452193,10324.51137616
1566615600,10326.24217743,10315.15368002,10326.24217743,10315.15368002,4828.1861143,0.46773765,10322.42350878
1566615900,10318.06734685,10280.82891289,10318.06734685,10290,17291.23019393,1.6806886,10288.18199512
1566616200,10307.80086903,10293.6899227,10307.80086903,10300,2831.06321168,0.27486319,10299.89942155
1566616500,10315.87999956,10306,10314.94999887,10306,373.88766584,0.03626121,10310.95393255
1566616800,10307.83901841,10306,10306,10307.83901841,607.03703737,0.05889597,10306.93674579
1566617100,10318.16734689,10318.16734689,10318.16734689,10318.16734689,9.08473362,0.00088046,10318.16734689
1566617400,10341.28767686,10318.36734693,10318.36734693,10341.18767686,9451.52993051,0.91406258,10340.13440361
1566617700,10341.08767683,10341.08767683,10341.08767683,10341.08767683,106.41703095,0.0102907,10341.08767683
1566618000,10341.08767683,10341.08767683,10341.08767683,10341.08767683,0,0,10341.08767683
1566618300,10341.08767683,10341.08767683,10341.08767683,10341.08767683,0,0,10341.08767683
1566618600,10327.18999889,10320.59999971,10320.59999971,10320.59999971,98.25508449,0.00952012,10320.78214305
